frame,fps,mean,std,meandiff,stddiff,spacial0,spacial1,spacial2,spacial3,spacial4,spacial5,spacial6,spacial7,spacial8,spacial9,central0,central1,central2,central3,central4,central5,central6,hu0,hu1,hu2,hu3,hu4,hu5,red0,red1,red2,red3,red4,red5,red6,red7,green0,green1,green2,green3,green4,green5,green6,green7,blue0,blue1,blue2,blue3,blue4,blue5,blue6,blue7,nsift,nsurf
5347,29,29.93328,32.83756,8.57888,13.74896,10344940,3715461305,2473531912,1568692679879,888428634847,747277609328,731741658678137,375112034358809,268424665476095,253195834310566,234257418876.781,41451768.251831,155842558019.595,63591717972.5,-767521475.804688,14591943116.5,-7963373541.8125,0.003645,1e-06,0,0,0,0,195637,80256,45504,18514,4617,843,216,13,186516,75959,51094,24723,5889,1197,195,27,249986,79023,14929,1596,66,0,0,0,,
5348,29,30.37659,33.15408,8.792164,14.02337,10498148,3772568584,2509798963,1588432222076,901912367789,760948794625,738041386094542,379742676639773,273480669564199,258875884257025,232738463426.021,1981312.301514,160929549832.883,-42429225655.875,-6255556193.14062,28489043781.2422,8307783614.875,0.003572,0,0,0,0,0,193558,82505,46747,17488,4241,866,178,17,183532,77447,52094,25114,5720,1311,338,44,247638,79719,16044,2101,98,0,0,0,,
5349,29,30.83409,33.44066,9.179317,14.52153,10656262,3829612311,2547280947,1606983048691,915474657826,774686932749,743291577168351,384164950307832,278475457249694,264450610991673,230709600031.164,41227772.671753,165782964082.575,-44004851481.875,871491628.359375,51310746349.0391,11088467653.3438,0.003492,0,0,0,0,0,193036,82894,47871,16820,4121,783,75,0,180152,79250,53135,25459,5563,1516,456,69,245452,80461,17175,2317,184,11,0,0,,
5350,29,31.16328,33.97631,9.526701,15.01988,10770028,3870831155,2575024529,1620062142853,925470851381,785522278583,746736967038521,387315549355297,282369399109943,269028303097781,228855561912.019,-12830903.057373,169855232503.67,-30775225436.125,-18673344233.1484,52767332805.3828,-5530015660.6875,0.003437,0,0,0,0,0,192523,83765,47462,16777,4187,829,57,0,179978,78266,53201,25587,6032,1781,661,94,243027,81143,18292,2765,339,34,0,0,,
5351,29,31.1658,34.2974,9.740955,15.44019,10770900,3871593609,2575448629,1617737910469,925728812739,787952309655,744004529080161,386794111135111,283274521842585,270728435207125,226095886752.352,-14667596.367798,172132309411.939,-30466653898.5,-15469276367.8203,52546429650.625,2076575857.40625,0.003433,0,0,0,0,0,194682,82771,46140,17120,3875,851,151,10,181297,78563,50410,25712,6844,1957,702,115,243922,79021,18966,3215,431,42,3,0,,
5352,29,31.67444,35.2585,10.1295,16.08478,10946688,3935570979,2617158355,1641540870917,940930382726,803379239603,753080601291363,392466479856338,288887248903016,277029222900769,226618025692.306,5376972.170288,177663237178.677,-36986684941.75,-605010396.023438,52473920123.0859,3300514237,0.003374,0,0,0,0,0,193350,82436,46240,17955,4222,1066,305,26,181028,78630,48616,25056,8674,2359,985,252,243206,77977,19972,3847,508,83,7,0,,
5353,29,31.80122,35.61688,10.30618,16.47387,10990501,3951329707,2628016522,1647504226873,944783337612,808515542050,755465901945667,393914713670460,290719488792288,279465075465232,226913258961.646,-47089487.312256,180111901496.673,-9266670033.25,2170820332.3125,62677426542.7656,-465612956.75,0.00337,0,0,0,0,0,195470,80131,46625,17473,4413,1112,351,25,181118,78474,47673,24530,9774,2695,1055,281,243522,77170,20246,4119,484,56,3,0,,
5354,29,32.00863,35.93692,10.27478,16.44922,11062182,3976281695,2644752702,1656612010299,950624634602,815170199824,758953874462441,396049115765696,293029005810982,282334545068358,227344609166.739,-27032199.756714,182861234491.817,50393391316.5,4816808962.50781,30449386673.6016,6060814439.5625,0.003352,0,0,0,0,0,194968,79241,47532,17846,4455,1197,335,26,181799,77014,47602,24395,10356,2953,1091,390,242751,77452,20571,4221,570,35,0,0,,
5355,29,32.15497,35.9294,10.1466,16.20458,11112759,3996029831,2656942583,1665572923251,955385494644,818341916685,763370477639057,398217624763906,294275795958044,283211411547797,228643137385.772,-22772638.876587,183095180086.221,12909791970.5,13216246740.2969,19644102050.4375,2332027537.25,0.003334,0,0,0,0,0,192935,79365,48573,18356,4820,1204,325,22,180522,77278,48353,24737,10388,2897,1099,326,242359,78669,20003,4029,486,54,0,0,,
5356,29,32.01111,35.59449,9.847387,15.48544,11063038,3978139299,2645860284,1660393975653,951485413703,813755845678,762459258265389,397140996416123,292645699003347,281158564548804,229901530246.213,64947150.891968,180966132540.563,61158293804.25,-9154708710.67969,-2467951953.96094,-21566860720.7812,0.003357,0,0,0,0,0,192114,79569,48938,18916,4685,1100,252,26,180935,77142,48626,24819,10228,2731,916,203,241492,79919,19754,3741,594,88,12,0,,
5357,29,32.04623,35.45113,9.641016,14.97724,11075177,3984688382,2647946257,1666658587104,952722857813,814035136713,767265531197360,398491054861333,292904441275889,281148986771521,233025381815.653,30121035.223389,180941924752.567,-52424268068.375,-9340509067.15625,11978287258.9844,407557704.03125,0.003375,0,0,0,0,0,191725,79287,48325,19800,4888,1296,260,19,180802,76924,48991,25586,9662,2562,903,170,239475,82855,19236,3495,457,72,10,0,,
5358,29,32.11958,35.57365,9.595367,14.78223,11100526,3989832291,2654852721,1670886462029,954168660800,816563712425,770952306642855,399569599092208,293465264240208,282141088090677,236831741531.403,-57932975.377319,181616956730.621,142471091858.25,-5626846455.1875,-2330039330.71094,-24724350411.75,0.003396,0,0,0,0,0,191429,79703,47792,20117,4876,1330,340,13,180881,76933,48109,26631,9359,2423,950,314,239268,83144,19271,3256,504,153,4,0,,
5359,29,31.88783,34.99683,9.380417,14.25598,11020434,3962520141,2635477044,1665101413255,947653768731,809359204322,771617650820829,398217563935229,291038921380041,279206522923050,240333035908.821,38559748.019531,179099157444.447,82983719400.625,-10140901243.7188,6336357426.21875,-8527902525.5,0.003454,0,0,0,0,0,191764,80390,47379,19868,4684,1287,225,3,179648,79597,47339,27573,8563,1993,734,153,239206,83087,19253,3266,630,143,15,0,,
5360,29,31.91328,34.9207,9.008368,13.49423,11029230,3967581553,2637339104,1672155477949,948708448598,809727452318,777712114498381,399841158388134,291257573896676,279264428797856,244884183424.732,-30309958.666992,179079841425.17,-3933277685.125,12655809354.8438,-13877283154.1016,-3880108386.65625,0.003485,0,0,0,0,0,192030,78738,48536,20498,4334,1188,260,16,180656,77991,47456,29225,7867,1593,631,181,237203,83862,20575,3178,647,125,10,0,,
5361,29,32.05425,34.92675,8.892295,13.27322,11077949,3985087851,2649586370,1684439079921,953100957668,813551176218,786422567185815,402857581165864,292631776249200,280588120919804,250877219310.539,-38874737.997681,179832070624.557,-20232891796.5,7108685641.28906,-9659865124.01562,-17550241535.3438,0.00351,0,0,0,0,0,191246,78945,48505,21277,4338,980,257,52,180841,76945,47644,30679,7209,1709,460,113,234860,85353,21694,3108,522,59,4,0,,
5362,29,31.98802,34.75211,8.648322,12.8934,11055061,3977305829,2644291772,1686470187059,951338947865,811529979976,790615316883509,403385319635529,291956288777107,279733102960664,255545323107.785,-4249459.043579,179034241104.283,-6418425328.125,-3267416769.11719,-7766975061.97656,-26510314966.25,0.003556,0,0,0,0,0,191983,78644,48742,21209,4021,795,183,23,180661,77650,46818,31489,7075,1540,323,44,234123,86023,21899,3173,369,13,0,0,,
5363,29,32.49818,35.01054,8.631641,12.83511,11231372,4041936859,2685836490,1716246362147,966530354484,822914855588,805871708264461,410396548957444,296124983339176,283174531212372,261637470896.422,-46258433.654663,180632002610.152,-85364915040,11855266583.2109,-2809546825.76562,-6436798087.75,0.003506,0,0,0,0,0,189862,81129,48315,21034,4357,712,171,20,177304,79484,47429,31981,7495,1517,350,40,230326,88415,23272,3241,331,15,0,0,,
5364,29,32.53966,35.31256,8.529997,12.61604,11245707,4048686311,2689367509,1723637947815,968219963525,825230418525,811914513130211,412186416090275,297097336518101,284416566496087,266027426317.438,-7771639.758423,182078538570.733,-181388265998.625,-9363532125.875,1093719666.65625,-20871404106.375,0.003543,0,0,0,0,0,190614,80595,47507,20919,5043,722,170,30,178758,79253,44771,32510,8203,1581,454,70,231150,87558,23392,3030,426,44,0,0,,
5365,29,32.95516,35.63217,8.448819,12.50575,11389303,4098409196,2723358127,1746270587966,979905943464,836366936085,823665848810414,417489029242168,300926810715554,288539459536279,271469369853.06,-86949138.658447,185169976280.089,-99798666028.625,-8643036754.65625,4062870992.67969,-2781555975,0.00352,0,0,0,0,0,188896,80886,47550,22044,5295,802,125,2,176830,80499,44057,33386,8609,1662,475,82,228992,89072,23891,3127,471,47,0,0,,
5366,29,33.1334,35.71377,8.418122,12.4456,11450904,4116983483,2737443359,1754904607613,984108234054,841223643339,828505223577635,419456054180330,302388512812452,290424615376577,274711166178.611,-94331494.627319,186812765059.591,22515898893.125,-2116229455.33594,-14458244568.6172,3806498104.4375,0.00352,0,0,0,0,0,189494,81332,45783,22856,5419,652,59,5,176268,81289,43025,34141,8858,1546,387,86,226169,90302,25345,3276,457,51,0,0,,
5367,29,33.45939,35.77437,8.359936,12.26607,11563564,4157863014,2764428133,1773669810646,993995048196,848289837719,838141474933632,424019961552032,305000836911318,292408920876823,278644155649.914,1026191.903931,187415482501.018,8476973707.375,-803735669.148438,-15731948544.7969,5163946902.75,0.003485,0,0,0,0,0,187509,82009,47744,22555,5083,623,69,8,174169,82515,42980,35090,9043,1400,338,65,223467,92784,25753,3129,359,99,9,0,,
5368,29,33.60837,35.7086,8.237321,12.12463,11615052,4176520284,2777277928,1782573692194,998706546013,852343487974,842892997415076,426267120393821,306510642447993,293842586258956,280787761088.1,57758164.483032,188267882513.433,-12117649394.5,-6048822719.89844,-1174064708.14062,4967147441.8125,0.003477,0,0,0,0,0,185270,84178,48472,22344,4688,551,88,9,172905,83036,43492,35334,9311,1283,209,30,222877,92693,26965,2848,201,16,0,0,,
5369,29,33.65289,35.80081,8.081985,11.76134,11630438,4180965862,2779999061,1785660571314,999398985473,852074270953,845151708328624,426843367711621,306331231581385,293351845117043,282666828583.984,31535129.938477,187576959745.9,4981176806.125,-1984640637.55469,8393696322.84375,10079564509.75,0.003476,0,0,0,0,0,185668,84078,48287,22692,4289,507,58,21,174066,81567,42953,35238,10239,1295,194,48,223071,92778,26982,2635,132,2,0,0,,
5370,29,33.54093,35.93668,8.04296,11.69741,11591745,4166693400,2771696597,1778694398136,996278366389,850617703701,841341790500588,425283979795153,305751289738379,293228485205789,280961840216.242,-17697536.005249,187878657438.217,-1587902921.375,-6063248717.92188,2235775108.54688,-9458316682.125,0.003489,0,0,0,0,0,186479,81941,49628,22916,4103,440,73,20,175678,80175,41862,35184,11020,1365,246,70,226252,90290,26304,2648,106,0,0,0,,
5371,29,33.60348,36.13771,7.955628,11.45464,11613364,4173942211,2776357696,1780707526447,997781481310,852039570784,841688725464529,425647763434390,306196175874894,293740056539428,280557046296.066,-65187421.739136,188307506918.747,18034152365.125,-11577675886.5312,-2954948664.46875,10813941024.1875,0.003476,0,0,0,0,0,183976,82940,50887,23129,4131,461,61,15,176252,79026,41653,35751,10973,1472,320,153,228507,89039,25355,2470,199,30,0,0,,
5372,29,33.508,35.9194,7.903435,11.37987,11580365,4161363355,2768436793,1775778861509,994924826289,847663667139,839718870977215,424587830541377,304607787533095,291500864064721,280407604010.911,96820347.570679,185832863288.161,72025954982.375,-4774763029.67969,-43456518556.5312,4321740892.8125,0.003477,0,0,0,0,0,183476,81663,52692,23055,4175,454,79,6,176256,78971,41605,36760,10123,1436,336,113,229229,90545,23377,2041,278,112,18,0,,
5373,29,32.84879,35.25429,7.870686,11.33478,11352542,4077191554,2714242325,1740940726572,974847781276,828897544469,824129184678856,416270440139710,297682278096920,284235391206551,276643922560.27,45320029.935181,179958179274.72,171928634323.75,2034150590.34375,-32549694704.7266,5743598016,0.003543,1e-06,0,0,0,0,183927,81678,53381,22215,3935,404,55,5,178405,78670,41449,36161,9428,1200,230,57,233167,90257,20290,1608,191,74,13,0,,
5374,29,32.4022,34.79315,7.726652,11.13371,11198199,4022171024,2676963551,1717842240480,961555157142,816079804917,813367118252378,410675445886872,293100941073888,279317117998571,273158167058.443,42932976.636841,176143521110.78,126255816843.875,-10811044474.0312,-39268761275.2422,15467439698.7188,0.003583,1e-06,0,0,0,0,183655,82878,54078,20985,3640,327,37,0,179531,78597,41456,35586,9141,1105,156,28,236932,89558,17693,1220,139,42,15,1,,
5375,29,31.92214,34.29274,7.557399,10.84208,11032290,3962495803,2637300797,1692361254989,947258315288,801844527423,801311644549615,404568460302174,287964704188628,273638362971419,269141507430.459,12245853.543945,171390152686.945,125439576186.875,-4183716516.08594,-41699429367.7812,12489847957.9375,0.003619,1e-06,0,0,0,0,184412,85266,52349,19976,3283,286,28,0,181434,77650,41962,34959,8669,832,83,11,239133,89222,16130,978,98,33,6,0,,
5376,29,31.65258,33.96419,7.451832,10.77685,10939133,3930062083,2615688668,1677068190879,939689415688,793669486524,793064506697011,400978078173404,285106624996082,270216852825332,265129239571.406,-39432570.776489,168224379685.678,46371654007.75,-2357610946.85156,-13234938429.3672,-9086404817.21875,0.003621,1e-06,0,0,0,0,183748,86827,53124,18432,3159,293,17,0,182165,78175,41762,33873,8805,771,48,1,241010,88828,14861,804,71,23,3,0,,
5377,29,31.41164,33.81659,7.422176,10.74827,10855863,3900349290,2595483668,1661939933554,932516505296,786587933148,784371980382750,397334166338214,282570912923254,267461159406044,260602740554.834,-1976347.550171,166044410182.14,469057469.375,-10801799729.875,-37427603960.8047,1332074731.65625,0.00362,1e-06,0,0,0,0,184187,87083,53475,17664,2883,292,16,0,183581,77077,42517,32348,9229,802,46,0,243021,87960,13819,730,60,10,0,0,,
5378,29,31.13234,33.72335,7.784482,11.01261,10759336,3864985030,2572240464,1642064851946,923902289255,779852569362,772155796706950,392482643418471,280084690158871,265290058646442,253679055450.37,-101839523.974243,164905605660.993,36813291904.75,-13551534119.4375,-6441366565.57812,2119120195.03125,0.003616,1e-06,0,0,0,0,185830,87414,52191,17100,2778,278,9,0,187310,74519,43232,29717,9556,1112,143,11,241302,89407,13947,886,54,4,0,0,,
5379,29,30.90336,33.53735,7.406296,10.81549,10680202,3836911071,2552646860,1628917617891,917116993882,774192247562,765173680488951,389356080676092,278162069628934,263493522140648,250489890890.858,67016972.631958,164090866345.815,-1632945978.125,-15367432905.75,-2046282218.42188,18029894328,0.003635,1e-06,0,0,0,0,184922,91421,50808,15637,2539,261,11,1,186810,77243,41533,28681,9946,1201,182,4,244760,86896,13137,777,30,0,0,0,,
5380,29,30.94513,33.55496,7.360266,10.7091,10694638,3842705637,2556522437,1626919827191,918535101598,776708011503,761470946763267,388873685439338,279081785891756,264846435143171,246191782667.045,-52622435.003906,165578680067.526,-18978652571.375,998363935.359375,26880692151.7969,14406254673.6562,0.0036,0,0,0,0,0,184740,93066,50250,14505,2711,318,10,0,186101,78408,41730,27426,10243,1492,188,12,245148,85378,13838,1183,53,0,0,0,,
5381,29,31.11636,33.67462,7.483715,11.00201,10753814,3863418664,2569987977,1629661254448,923267997659,781311962069,759128540065042,389445682833145,280693326675541,266632200525231,241688227078.962,-26706582.434937,167126315755.557,-2064310663.25,2135353521.78125,11705673698.7188,30268125453.2188,0.003535,0,0,0,0,0,185542,94376,48752,14002,2547,365,16,0,184372,79525,43031,26369,10387,1730,184,2,243989,84641,14929,1877,156,8,0,0,,
5382,29,31.21634,33.67868,7.623903,11.1338,10788367,3877946200,2579527365,1631797088224,927175559562,785647035753,757444145335048,390124152460574,282399644694370,268604167642881,237844997968.409,-51734698.360474,168875152966.306,-105308587915.875,-5697075254.48438,18628670413.0234,-3137303853.65625,0.003494,0,0,0,0,0,186071,95661,47963,13278,2316,300,11,0,182558,80800,43917,25793,10318,2080,134,0,244811,82964,15665,1935,211,14,0,0,,
5383,29,31.44733,33.96173,7.913892,11.58519,10868196,3904970198,2598454222,1636711779408,933616399693,793122634474,755965471726178,391298388234621,284976780362167,271799095984216,233646151288.286,-14747350.84021,171863656090.686,-8494571458.25,-9006062352.41406,12871876516.8203,-7977026532.40625,0.003433,0,0,0,0,0,186728,96503,46776,12973,2249,347,24,0,181336,80552,45116,26126,9858,2299,297,16,244974,81365,16289,2591,339,41,1,0,,
5384,29,31.24678,33.76096,8.16145,11.94145,10798887,3878644376,2580646565,1622068677864,926815553108,788332058037,747134883912284,387571737429700,283128088652882,270444036712481,228973056484.09,-77217024.789429,171626216643.688,54405113121.25,-4034681440.85156,19175333745.4062,25462044228.3125,0.003435,0,0,0,0,0,186238,97467,46100,12863,2403,469,52,8,181481,81777,44878,25284,9656,2154,357,13,246271,79952,16400,2593,362,22,0,0,,
5385,29,31.18832,33.89414,8.219962,12.01797,10778682,3872475958,2575908120,1616507940690,925429742665,788331487762,742632657637156,386297620017987,283253925992263,270986966786664,225236721696.062,-21278593.162964,172736497327.925,24636035666.25,-2961888684.13281,38862231137.6094,28404992880.875,0.003425,0,0,0,0,0,187360,94706,46789,13479,2688,486,86,6,181929,82481,44289,24708,9355,2323,459,56,248406,76421,17089,3027,575,76,6,0,,
5386,29,31.13986,34.00137,8.468304,12.47713,10761934,3868722073,2572810286,1613616301099,924896476641,789217377546,740272476275575,385775162170909,283755552145237,271939640975522,222880167787.142,17366335.208984,174146446266.603,-36454342140.625,2215768015.17188,37769683544.1328,-153794676.46875,0.003428,0,0,0,0,0,188972,93217,46035,13815,2971,515,67,8,181129,83395,44685,24248,9346,2313,453,31,251555,72131,17514,3464,815,107,14,0,,
5387,29,31.16462,33.91719,8.501146,12.62424,10770494,3871934944,2574988668,1614140988490,925613382646,789401096022,740048619087316,385866021855538,283761299325300,271827206949534,222201100628.934,-81260889.683105,173777834885.75,13360712166.875,18772865902.1719,14685959254.7891,5804149978.8125,0.003414,0,0,0,0,0,188760,91854,47043,14561,2939,404,37,2,179981,84327,44727,24562,9423,2116,442,22,252450,72205,17007,2964,732,211,28,3,,
5388,29,31.02909,33.79354,8.508903,12.47934,10723655,3854843359,2563738640,1607483151671,921668216998,785703486492,737314348457701,384376450756820,282495583698708,270459253557782,221778620666.748,78435284.984131,172782256349.008,24736099402.25,13900808804.3359,20434862929.6484,3379910323.96875,0.003431,0,0,0,0,0,190573,88568,46766,15500,3606,536,51,0,178475,85384,45170,25134,8908,2015,471,43,256401,70285,15549,2467,605,201,79,13,,
5389,29,30.85571,33.88792,8.55316,12.64821,10663733,3833455500,2549377226,1600644547670,916492359188,782794579472,735488229439740,382697841031624,281428738444086,270017200531898,222573559726.073,28664102.56958,173315306083.642,56151556360.5,11353862987.5469,11870892383.8984,5670607445.03125,0.003481,0,0,0,0,0,194027,86868,45090,15217,3605,730,62,1,178759,84726,45133,25450,8776,2035,650,71,260016,67919,14556,2328,579,162,37,3,,
5390,29,30.57277,33.57336,8.463157,12.51328,10565950,3797965279,2527048379,1588651141467,908471381239,776620931881,731797177174597,380047652131389,279227730074753,268110420424787,223460102280.789,115577757.511597,172229134663.852,104400363819.75,8354911471.30469,13511249356.4609,-17043565206.25,0.003544,0,0,0,0,0,196833,86922,43486,14141,3418,713,85,2,178440,85125,45053,25713,8579,1994,649,47,262761,66587,14051,1773,385,43,0,0,,
5391,29,30.38155,33.49887,8.452474,12.45421,10499863,3774002904,2510958233,1582214370232,902583186492,772793815947,731099659532280,378418251091294,277803820177328,267219572430533,225711154961.436,60585657.616821,172318243278.053,142433082239.375,789815797.023438,6827808112.42969,-4944486864.59375,0.00361,0,0,0,0,0,198288,88012,41866,13218,3399,737,69,11,179770,84089,44372,26227,8473,2102,533,34,263814,65485,14226,1728,322,25,0,0,,
5392,29,29.6794,32.69928,8.359792,12.30169,10257199,3685240378,2452105063,1549911339612,880981031329,754223638301,719350351381426,370511753405235,270973413043791,260647491738853,225865989254.501,-19384989.902832,168018843016.222,193320471387.125,996387781.867188,2718427732.71094,7592543066.59375,0.003744,0,0,0,0,0,202057,90777,39152,10619,2437,450,85,23,179757,87659,43192,25070,7752,1832,328,10,265596,64067,14211,1562,164,0,0,0,,
5393,29,29.02867,32.18257,8.45467,12.2478,10032307,3605398394,2398794380,1522230566422,862073884737,738316978490,710053375308128,363974356635153,265348797006185,255315496959860,226526838509.988,-1947390.966675,164748558233.365,178105442562.5,-159451404.40625,14262713148.9688,-6279962137,0.003888,0,0,0,0,0,208896,90207,36256,8105,1692,349,77,18,181704,87331,43542,24019,7079,1677,244,4,267886,60963,15012,1630,109,0,0,0,,
5394,29,28.555,31.88946,8.479734,12.33515,9868607,3550779135,2359373719,1506327860955,848987718124,726710996097,706571727603069,360184903532638,261526110096502,251508021699997,228737977646.105,72063351.998901,162634997741.012,-15698156611.75,2141220990.05469,17034816281.3203,1775233893.9375,0.004019,0,0,0,0,0,212617,91506,33643,6452,1121,208,43,10,185104,85939,43629,22572,6417,1642,262,35,267249,59579,16521,2054,192,5,0,0,,
5395,29,28.61948,31.86702,8.466337,12.24356,9890893,3559913393,2364704271,1514411437809,851233128004,727240060619,712806516665075,362154497660614,261838494973892,251281411021533,233133461628.207,132787032.036987,161889056489.682,-75871687731.625,-4977293338.49219,27995573353.2578,5094109938.5,0.004038,1e-06,0,0,0,0,215107,92827,31334,5466,784,71,11,0,183687,87382,45375,21577,5626,1544,366,43,263623,60308,18688,2688,267,26,0,0,,
5396,29,29.0662,32.2482,8.570043,12.47664,10045278,3615328099,2402265178,1540047196055,864511782062,739240510178,726145585286077,368243385263498,266031466385322,255577078565962,238878899526.128,-71238863.118896,164753872234.145,-68970161151.125,2043626928.39844,10484279576.6719,-7357841378.78125,0.004,1e-06,0,0,0,0,216286,93574,29931,5070,666,71,2,0,181608,88755,46184,21511,5413,1548,519,62,257225,63232,20985,3663,476,19,0,0,,
5397,29,29.4349,32.6189,8.739962,12.73979,10172703,3661201544,2432961388,1562047383468,875595241938,749321809794,737976363824666,373572552952360,269688164756214,259299553702060,244364487802.218,-38499677.968018,167440955167.763,-107267658009.125,12147223102.6094,22292223537.7031,-4761758746.65625,0.003979,1e-06,0,0,0,0,219555,91998,28457,4900,631,59,0,0,181475,88663,45788,21976,5626,1511,463,98,249958,66385,24121,4405,702,29,0,0,,
5398,29,30.09968,33.24799,8.800723,12.86189,10402449,3744905268,2487355267,1598644512106,895469612434,766758106309,755694946033122,382270139885804,276051058296200,265603606470343,250470109492.332,16066564.575684,172000446427.885,-160326131518.125,2735087939.45312,8714987781.17969,7279399656,0.003904,1e-06,0,0,0,0,221282,90374,28183,5067,662,31,1,0,180390,87803,46129,23227,6051,1375,528,97,242432,68916,27990,5304,919,39,0,0,,
5399,29,31.03984,33.98167,8.911918,13.03671,10727368,3862412893,2565189305,1648507961617,923738674012,789267664089,779017912350025,394301433246268,284224059778066,272839030428779,257837542180.226,136515065.116699,175864994348.726,-201044209992.375,2519715710.47656,-18820281177.2891,-2823785405.75,0.003769,1e-06,0,0,0,0,219488,91064,29033,5111,844,60,0,0,177251,87068,47706,25268,6179,1442,600,86,235135,70343,32796,6318,948,60,0,0,,
5400,29,31.63768,34.60729,8.927335,13.2033,10933981,3932994565,2615724439,1678673650377,940916347950,804658553141,793677842063539,401604949778582,289463242253064,278065522212715,263960541920.022,30315486.190796,178901627023.983,-42679019610,-4139690414.44531,9994611556.74219,-28957599193,0.003704,1e-06,0,0,0,0,219907,88972,30433,5460,736,91,1,0,177672,84409,48704,26036,6582,1425,712,60,228881,71560,36361,7538,1164,96,0,0,,
5401,29,31.86811,34.90501,9.04458,13.4278,11013618,3963830934,2634360371,1693706854160,948160579738,809900936429,801695749185534,405155751618850,291488317341214,279708160693613,267113370226.263,47150538.483887,179785150290.852,-143582923401.5,2058235243,-19778210397.1172,-19053542920.9688,0.003684,1e-06,0,0,0,0,220192,87263,32006,5355,664,118,2,0,178143,85016,46361,27002,6896,1436,704,42,225395,72125,38235,8352,1338,155,0,0,,
5402,29,32.19219,35.17902,8.915613,13.18357,11125622,4003530958,2660616129,1711707260224,957405160347,817886406351,810916334371222,409337028538735,294321892891105,282442919784381,271045324049.609,-11785852.108887,181618323011.934,-107957038970.75,2469569285.36719,12879633494.1797,-14550322214.9375,0.003657,1e-06,0,0,0,0,219656,86765,33133,5489,525,32,0,0,177934,84190,45687,28314,7399,1616,441,19,222298,73288,39629,8768,1487,130,0,0,,
5403,29,32.48977,35.4321,8.968704,13.29575,11228466,4041719197,2685436820,1729154516747,966596724280,824689548450,819719857023379,413518020579758,296809726132168,284479008119156,274325863625.699,-34118056.311401,182431655500.802,-183166543223,-7693042689.16406,-23370727753.5234,-18362056576,0.003623,1e-06,0,0,0,0,218518,86335,34545,5602,558,41,1,0,177462,83089,46312,28712,8030,1601,386,8,220349,74922,39370,9363,1395,200,1,0,,
5404,29,32.64034,35.52138,8.832228,13.13062,11280500,4055611261,2697763933,1735644560199,969861912573,827719856621,823596353838553,415050219657999,297546625797361,285243462302557,277554697129.986,-49153974.976562,182541873535.531,15170922539.625,1188481753.77344,-15074466255.1875,-18941065456.1875,0.003616,1e-06,0,0,0,0,217182,85168,36175,6306,685,83,1,0,179221,79782,47022,29206,8505,1557,296,11,219342,76526,39301,8939,1298,190,4,0,,
5405,29,32.79034,35.5299,8.868973,12.96426,11332343,4077556966,2710446950,1747802718850,975321725841,830876338818,830743246486060,418084851039319,298972432554435,286054819715312,280632971960.489,59872052.603882,182597102232.565,-96325776631.25,5834906554.83594,-18708401733.8203,-18921260106.8125,0.003607,1e-06,0,0,0,0,213348,86933,37637,6797,805,79,1,0,177610,81109,46365,29176,9616,1468,241,15,218934,78845,38681,7951,1070,111,8,0,,
5406,29,32.8108,35.45718,8.788134,12.70239,11339412,4079349536,2711605656,1751308785604,975536253111,829234144044,834111392735570,418817495661651,298322965053993,284751125919144,283764204203.887,37058389.21228,180804998542.347,-89483945820,-1501010484.48438,-11454421798.9766,-16700534205.5,0.003613,1e-06,0,0,0,0,210659,87305,39096,7635,868,37,0,0,178246,80535,45074,29462,10804,1288,181,10,218324,82703,36785,6944,779,64,1,0,,
5407,29,33.05879,35.61912,8.671748,12.46797,11425118,4109473378,2731526888,1766657491044,982468278741,835338675444,842961103398070,422368823560013,300427122018739,286870086222110,288530836729.294,-28097009.971436,182282913580.8,-45639467236.5,15066614627.6172,-20414092002.375,-4098525869,0.003607,1e-06,0,0,0,0,207707,87189,40724,8820,1112,47,1,0,176748,80536,45205,29550,12131,1278,149,3,218037,85422,35533,6109,478,21,0,0,,
5408,29,33.0251,35.50192,8.640694,12.35625,11413474,4106059386,2728828001,1769408358782,981701962094,833400478933,846737198379222,423031759299340,299801914791872,285790748763833,292231148639.085,-8762115.444702,180969653836.131,-80580392240.5,-6758080648.82812,-14253204637.4844,-998814319.5,0.003633,1e-06,0,0,0,0,206773,86418,41609,9636,1136,28,0,0,176580,81110,44126,29389,13050,1278,67,0,216561,90261,33528,4993,255,2,0,0,,
5409,29,33.11194,35.58173,8.559942,12.16731,11443488,4116459374,2735744384,1775707427314,984151610261,835105056114,850863485843006,424564635882271,300423832223481,286236885660494,294931830066.686,47758849.205322,181082669356.786,-81372733863.875,19705470636.9688,-3567929537.99219,10714166366.3125,0.003635,1e-06,0,0,0,0,203337,86411,43313,11325,1181,33,0,0,176379,80379,44014,29207,14307,1278,36,0,218316,90608,32799,3737,137,3,0,0,,
5410,29,33.47922,35.95528,8.565263,12.16712,11570417,4163821603,2766756110,1797634118599,995722009366,845172592444,862080213836287,429891773810630,304163785680930,289888190974616,299208405713.329,55313770.651611,183576785462.944,-181589202365.25,-4211314591.70312,-13149178693.1875,-7222459186.3125,0.003606,1e-06,0,0,0,0,201477,84988,44783,12994,1316,42,0,0,177114,78582,42907,30359,15133,1473,32,0,214358,95128,32309,3645,159,1,0,0,,
